"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"92","04","UP","0492CA019",,,,,"92","04","UP","0492CA019",,,"92","04","13",3.00,30.00,"PM","12",0.00,0.00,0.00,0.00,"CALIFORNIA","HENDERSON","9.5","32",86.00,"2","1","003","E","4713","3",0.00,"6","Y","YARD","1",,"2","UP","218015","001","N",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,75438.00,5000.00,"H020",,0.00,0.00,0.00,0.00,"H020","2","1","003",100438.00,,"32C003",0.00,"000000",0.00,"1","0","1","1","07","16","07","16","1","7","W","1L","0","CALIFO","N",205.00,"0987","1992",0.00,0.00,0.00,0.00,0.00,0.00,"CLARK","003",,,,"N",,,"LZM49 LEFT 10 MTY CEMENT CARS ON 10-851 WHICH ROLLED OUT 4 HRS LATER INTO THE BMI PLANT ON TOP OF TH","E LZM48 CREW HITTING UNIT UP2126 - LZM48 CREW WAS MAKING UP THEIR TRAIN TO PULL DOWN TO BOULDER JUNC","TION.",,,,,,,,,,,,,,,,,,,,,
,"92","04","UP","0492CA019",,,,,"92","04","UP","0492CA019",,,"92","04","13",3.00,30.00,"PM","12",0.00,0.00,0.00,0.00,"CALIFORNIA","HENDERSON","9.5","32",86.00,"2","1","003","E","LZM4","3",320.00,"7","Y","YARD","1",,"2","UP","002126","001","N",,,,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20000.00,0.00,"H020",,0.00,0.00,0.00,0.00,"H020","2","1","003",100438.00,,"32C003",0.00,"000000",0.00,"1","0","1","1","07","16","07","16","3","7","W","1L","0","CALIFO","N",206.00,"0988","1992",0.00,0.00,0.00,0.00,0.00,0.00,"CLARK","003",,,,"N",,,"LZM49 LEFT 10 MTY CEMENT CARS ON 10-851 WHICH ROLLED OUT 4 HOURS LATERINTO THE BMI PLANT ON TOP OF T","HE LZM48 CREW HITTING UNIT UP2126 - LZM48 CREW WAS MAKING UP THEIR TRAIN TO PULL DOWN TO BOULDER JUN","CTION.",,,,,,,,,,,,,,,,,,,,,
,"92","04","SP","J1232",,,,,"92","04","SP","J1232",,,"92","04","04",4.00,10.00,"PM","01",0.00,0.00,0.00,0.00,"AVONDALE","BEAUMONT","281.0","48",70.00,"2","1","004","E","202","3",0.00,"7","Y","14 BOWL","1",,"2","ECUX","844834","001","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,10400.00,"T111",,0.00,0.00,0.00,0.00,"T111","2","1","004",10400.00,,"48C245",0.00,"000000",0.00,"1","0","1","1","01","10","01","10","1","5","W","1L","0","AVONDA","N",91.00,"0975","1992",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","245",,,,"N",,,"HUMPED CUT OF CARS INTO BOWL #14 WHEN TWO CARS GOT ON GROUND ACCT. WIDE GAUGE LOOSE SPIKES.",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","SP","J1432",,,,,"92","04","SP","J1432",,,"92","04","29",4.00,35.00,"PM","01",0.00,0.00,0.00,0.00,"AVONDALE","AVONDALE","11.0","22",75.00,"2","1","004","E","702","3",5110.00,"7","Y","5/6","2",,"2","NW","190858","015","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00,22.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2700.00,15000.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","2","004",17700.00,,"22C051",0.00,"000000",0.00,"1","0","1","1","00","55","00","55","1","5","W","1L","0","AVONDA","NM",46.00,"0976","1992",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","051",,,,"N",,,"DERAILED 4 CARS RAN THROUGH SWITCH PREVIOUSLY.",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","MDW","1110",,,,,"92","04","DWP","1020921",,,"92","04","16",6.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","RANIER","1","27",45.00,"2","1","000",,,,0.00,"1","Y","#3 RANIER JUNCTION","1",,"2","MDW","010069","003","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,6.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1000.00,0.00,"T311","T311",0.00,0.00,0.00,0.00,"T311","2","1","000",17000.00,,"27C071",0.00,"000000",0.00,"1","0","1","0","02","10","02","10","2","4",,"3L","0","SYSTEM",,32.00,"0909","1992",0.00,0.00,0.00,0.00,0.00,0.00,"KOOCHICHING","071",,,,"N",,,"DAMAGED SWITCH CAUSED DERAILMENT",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","GC","TD042392",,,,,"92","04","GC","TD042392",,,"92","04","23",10.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","MACON DEPOT","9.0","13",80.00,"2","1","010","E","Y102","1",0.00,"7","Y","INDUSTRIAL LEAD","X",,"4","LOCO","001014","003","N",,,,,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,20000.00,0.00,"T220",,0.00,0.00,0.00,0.00,"T220","4","0","010",20000.00,,"13C021",0.00,"000000",0.00,"1","0","1","1","10","00","10","00","1","3",,"3L","0","SYSTEM","N",180.00,"0885","1992",0.00,0.00,0.00,0.00,0.00,0.00,"BIBB","021",,,,"N",,,"TRAIN CAME OUT OF DRY BRANCH KAOLIN COMPANY ON INDUSTRIAL LEAD, WHEN THE 3RD ENGINE CAME ACROSS BROK","EN RAIL, THE 3RD & 4TH ENGINES AND 2 CARS DERAILED BEFORED TRAIN CAME TO A STOP.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","GSF","75290",,,,,"92","04","GSF","75290",,,"92","04","01",12.00,40.00,"AM","01",0.00,0.00,0.00,0.00,"GEORGIA","HAHRIA","137.6","13",45.00,"4","1","052","E","230G","1",5508.00,"1","Y","MAINLINE","4",,"1","TTX","978406","069","Y","TTX","978406","069","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,0.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4000.00,2900.00,"E53C",,0.00,0.00,0.00,0.00,"E53C","1","4","052",6900.00,,"13C075",0.00,"000000",0.00,"1","0","1","1","04","40","04","40","1","3",,"2L","0","GEORGI","G",25.00,"0886","1992",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","075",,,,"N",,,"JOURNAL BEARING L4 FAILED",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","GTW","D1687",,,,,"92","04","GTW","D1687",,,"92","04","06",12.00,24.00,"AM","11",0.00,0.00,0.00,0.00,"DETROIT","DETROIT","23.1","26",30.00,"4","2","000","E",,,0.00,"5",,"FORD VINYL SIDING",,,"3","GTW","378159",,"Y",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,0.00,"M599",,0.00,0.00,0.00,0.00,"M599","3","0","000",30000.00,,"26C163",0.00,"000000",0.00,,,,,,,,,"1","4","E","1L","0","DETROI","N",117.00,"0887","1992",0.00,0.00,0.00,0.00,0.00,0.00,"WAYNE","163",,,,"N",,,"A FIRE ACCURRED IN GTW 378159 (EMPTY A830), WHICH HAD APPROXIMATELY EIGHT ROLLS OF VINYL INSIDE. VAN","DALISM SUSPECTED.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049223049",,,,,"92","04","CSX","049223049","X020",,"92","04","29",6.00,5.00,"PM","01",0.00,0.00,0.00,0.00,"DETROIT","MD CABIN","0.5","39",60.00,"2","1","010","E","R313","2",6350.00,"1","Y","MAIN","1","0050.4","1","DM","010149","075","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,36.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,12000.00,35000.00,"M505",,0.00,0.00,0.00,0.00,"M505","1","1","010",47000.00,,"39C061",0.00,"000000",0.00,"1","0","1","1","03","00","03","00","1","2",,"1L","0","DETROI","EN",96.00,"0874","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HAMILTON","061","00","00",,"N",,,"PULLING SOUTH ON #2 MAIN ON OHIO RIVER BRIDGE DERAILED 74TH, 75TH AND 76TH CARS FROM LOCOMOTIVE.",,,,,,,,,,,,,,,,,,,,,,,
"K","92","04","ATK","20429WAS02",,,,,"92","04","CSX","049227032",,"224149J","92","04","29",8.00,21.00,"AM","07",0.00,0.00,0.00,0.00,"WASHINGTON","NEWPORT NEWS","19.8","51",70.00,"2","1","079","R","94","1",0.00,"2","Y","MAIN","4","0033.9","1","ATK","000302","001",,,,,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,3.00,0.00,2.00,0.00,2095.00,0.00,"M302",,1.00,35.00,1.00,35.00,"M302","1","5","079",13295.00,,"51C700",35.00,"000218",0.00,"1","0","1","1","00","51","00","51","1","2","E","1L","0","WASHIN","E",157.00,"0790","1992",0.00,2.00,0.00,33.00,1.00,0.00,"NEWPORT NEWS","700",,,,"Y",,,"A 1980 MACK TANDEM DUMP TRUCK LOADED W/SEVERAL TONS OF SAND TRAVELING PARALLEL TO THE TRACKS TURNED","WITHOUT STOPPING ONTO GRADE CROSSING IN PATH OF TRAIN 94.",,,,,,,,,,,,,,,,,,,,,,
"K","92","04","CSX","049227032","92","04","ATK","20429WAS02","92","04","CSX","049227032",,"224149J","92","04","29",8.00,20.00,"AM","07",0.00,0.00,0.00,0.00,"HUNTINGTON","ORIANA","198","51",70.00,"2","1","000",,,,0.00,,,"MAIN","5","0033.9","1",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11200.00,"M399",,0.00,0.00,1.00,35.00,"M302","1","5","079",13295.00,,"51C700",0.00,"000000",0.00,,,,,,,,,"2","2",,"1L","0","HUNTIN","E",171.00,"0875","1992",0.00,0.00,0.00,0.00,0.00,0.00,"NEWPORT NEWS","700",,,,"N",,,"STRUCK TRUCK AT BELL KING RD DERAILING ENTIRE TRAIN. 58 PASSENGER TAKEN TO HOSPITAL. CSXT REPORT TRA","CK & SIGNAL DAMAGE ONLY. AMTRAC TO REPORT LOCO & CAR DAMAGE & INJURIES.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CV","CR20259",,,,,"92","04","CV","CR20259",,,"92","04","15",2.00,0.00,"PM","01",58.00,3.00,0.00,0.00,"SYSTEM","NORTH JCT","1.1","50",42.00,"2","1","022","E","C447","1",2817.00,"1","Y","N123YARD","3",,"2","NS","120137","056","N",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,51.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,35000.00,58000.00,"H603",,0.00,0.00,0.00,0.00,"H603","2","3","022",93000.00,,"50C011",0.00,"000000",0.00,"1","1","1","0","01","00","01","00","1","1",,"2L","1","SYSTEM","N",41.00,"0876","1992",0.00,0.00,0.00,0.00,0.00,0.00,"FRANKLIN","011",,,,"N",,,"TRAIN TRAVELLING AT 22 MPH IN 10 MPH ZONE",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","DGNO","09",,,,,"92","04","DGNO","09",,,"92","04","29",4.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","MELTON","715","48",80.00,"2","1","005","E","173","1",0.00,"7","Y","DOW LEAD","1",,"4","MP","721133","001","N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,15000.00,1000.00,"H599",,0.00,0.00,0.00,0.00,"H599","4","1","005",16000.00,,"48C231",0.00,"000000",0.00,"1","0","1","0","07","45","07","45","1","5",,"3S","0","SYSTEM","NI",49.00,"0877","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HUNT","231",,,,"N",,,"2 CARS TURNED OVER DUE TO IMPROPER TRAIN HANDLING",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","DME","D9225",,,,,"92","04","DME","D9225",,,"92","04","02",5.00,55.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","WASTA","602.1","46",20.00,"1","1","010","E","548","3",7076.00,"1","Y","MAINLINE","1","000.77","1","CRDX","011068","049","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1800.00,23264.00,"T102",,0.00,0.00,0.00,0.00,"T102","1","1","010",25064.00,,"46C103",0.00,"000000",0.00,"1","0","1","0","09","55","09","55","1","8",,"3L","0","SYSTEM","O",53.00,"0878","1992",0.00,0.00,0.00,0.00,0.00,0.00,"PENNINGTON","103",,,,"N",,,"IRREGULAR CROSSLEVEL OF TRACK CAUSED CAR TO ROCK OFF.",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","DME","D9227",,,,,"92","04","DME","D9227",,,"92","04","07",2.00,3.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","ARLINGTON","303.0","46",40.00,"4","2","025","E","6359","4",330.00,"1","Y","MAINLINE","2","000.92","1","CRDX","011001","001","N",,,,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,19000.00,4540.00,"T220",,0.00,0.00,0.00,0.00,"T220","1","2","025",23540.00,,"46C077",0.00,"000000",0.00,"1","0","1","0","07","33","07","33","1","8",,"3L","0","SYSTEM","O",29.00,"0879","1992",0.00,0.00,0.00,0.00,0.00,0.00,"KINGSBURY","077",,,,"N",,,"RAIL BROKE UNDER LOCOMOTIVES.",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049208040",,,,,"92","04","CSX","049208040",,"351369C","92","04","28",10.00,30.00,"AM","07",0.00,0.00,0.00,0.00,"MOBILE","ATMORE","621.8","01",58.00,"2","1","042","R","R102","1",5021.00,"1","Y","MAIN","4","0023.8","1","CSXT","005840","001","Y",,,,,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,58.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,5050.00,"M399",,0.00,1.00,0.00,1.00,"M399","1","4","042",7050.00,,"01C053",0.00,"000000",0.00,"1","0","1","1","04","00","04","00","1","3",,"1L","0","MOBILE","E",104.00,"0868","1992",0.00,0.00,0.00,0.00,0.00,1.00,"ESCAMBIA","053",,,,"N",,,"TRUCK MOVING SOUTH ON HWY 31 TURNED RIGHT IN FRONT OF TRAIN. WENT INTO EMERGENCY AND TRAVELED 2005 F","EET.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049221017",,,,,"92","04","CSX","049221017","X020",,"92","04","14",6.00,15.00,"PM","05",0.00,0.00,0.00,0.00,"CHICAGO","OSBORN YD","80","21",70.00,"2","1","002","E","Y206","2",0.00,"7",,"WEST PULLBACK","1",,"2","TTGX","941074","011",,,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,0.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","002",35500.00,,"21C111",0.00,"000000",0.00,,,,,,,,,"1","3",,"1L","0","CHICAG","N",107.00,"0869","1992",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","111","00","00",,"N",,,"Y204-14 SHOVED NORTH INTO SIDE OF Y206-14 PULLING THRU XOVER SOUTHWARD FROM WEST PULLBACK TO EAST PU","LLBACK.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049221017",,,,,"92","04","CSX","049221017","X020",,"92","04","14",6.00,15.00,"PM","05",0.00,0.00,0.00,0.00,"CHICAGO","OSBORN YD","80","21",70.00,"2","1","002","E","Y204","2",0.00,"7","Y","WEST PULLBACK","1",,"2","KCS","753866","003","N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,30000.00,500.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","002",35500.00,,"21C111",0.00,"000000",0.00,"1","0","1","1","03","15","03","15","3","3",,"1L","0","CHICAG","N",107.00,"0870","1992",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","111","00","00",,"N",,,"Y204-14 SHOVED NORTH INTO SIDE OF Y206-14 PULLING THRU XOVER SOUTHWARD FROM WEST PULLBACK TO EAST PU","LLBACK.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049221027",,,,,"92","04","CSX","049221027",,"342256X","92","04","24",3.00,0.00,"PM","07",0.00,0.00,0.00,0.00,"CHICAGO","DEWEY","1755","18",55.00,"2","2","040","E","Q595","2",11178.00,"1","Y","MAIN","3","0000.2","1","CSXT","007534","001","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6500.00,1000.00,"M399",,0.00,2.00,0.00,2.00,"M399","1","3","040",7500.00,,"18C167",2.00,"000003",0.00,"1","0","1","1","03","20","03","20","1","4",,"1L","0","CHICAG","E",116.00,"0871","1992",0.00,2.00,0.00,0.00,0.00,0.00,"VIGO","167",,,,"N",,,"TRUCK-TRAILER RAN FLASHERS AND WAS STRUCK MIDDLE OF TRAILER. DRIVER CITED-NOT INJURED. 2 CREW MEMBER","S INJURED - FRA.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049222001",,,,,"92","04","CSX","049222001",,,"92","04","02",5.00,45.00,"AM","01",1.00,0.00,0.00,0.00,"BALTIMORE","RG TOWER","20","42",48.00,"1","2","006","E","Y303","3",0.00,"7","Y","E10","1",,"2","UTCX","057177","001","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,12100.00,200.00,"T220",,0.00,0.00,0.00,0.00,"T220","2","1","006",12300.00,,"42C101",0.00,"000000",0.00,"1","0","1","1","07","15","07","15","1","2",,"1L","1","BALTIM","NM",70.00,"0872","1992",0.00,0.00,0.00,0.00,0.00,0.00,"PHILADELPHIA","101",,,,"N",,,"PULLING 8 LOADS OFF #10 TRACK WHEN HEAD CAR FELL INSIDE RAIL LOW SIDE.",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049222007",,,,,"92","04","CSX","049222007","X020",,"92","04","06",10.00,0.00,"AM","01",3.00,0.00,0.00,0.00,"BALTIMORE","CUMBERLAND","1755","24",40.00,"2","1","010","E","Y140","4",0.00,"7","Y","WEST HUMP W30","1",,"2","ADN","000760","012","N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,26.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,11400.00,500.00,"H599",,0.00,0.00,0.00,0.00,"H599","2","1","010",11900.00,,"24C001",0.00,"000000",0.00,"1","0","1","1","03","00","03","00","1","2",,"1L","1","BALTIM","N",174.00,"0873","1992",0.00,0.00,0.00,0.00,0.00,0.00,"ALLEGANY","001","00","00",,"N",,,"Y140 CREW SWITCHING TRACK NO. 27 INTO THE BOWL WHEN ADN 760 STRUCK TILX 100011 JUST WEST OF SECONDAR","Y RETARDERS IN THE FOURTH GROUP DERAILING 4 CARS AND DAMAGING TILX 100011.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CR","0940004",,,,,"92","04","CR","0940004",,,"92","04","30",7.00,35.00,"PM","01",0.00,0.00,0.00,0.00,"DEARBORN","ELKHART","424.0","18",50.00,"4","1","000","E","000","4",0.00,"6","N","56 CLASS ELKHART YD","2",,"2","FTTX","940540","001","Y",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,22.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,700.00,0.00,"H399",,0.00,0.00,0.00,0.00,"H399","2","2","012",7000.00,,"18C039",0.00,"000000",0.00,"0","0","0","0",,,,,"3","4","E","1L","0","DEARBO","N",143.00,"0862","1992",0.00,0.00,0.00,0.00,0.00,0.00,"ELKHART","039",,,,"N",,,"WHILE COMING OUT OF WEST END OF 55 IN CLASS, SIDESWIPED A CUT OF CARS.OVERSPEED DUE TO COMPUTER FAIL","URE, CAUSED UN OUT OF CARS ON THE WEST END.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049201005",,,,,"92","04","CSX","049201005",,"622735B","92","04","02",1.00,20.00,"PM","07",0.00,0.00,0.00,0.00,"ATLANTA","DADE CITY","8333","12",75.00,"2","1","050","R","Q451","2",7500.00,"1","Y","MAINLINE","4","0008.9","1","CSXT","007710","001","Y",,,,,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22200.00,0.00,"M399",,0.00,1.00,0.00,1.00,"M399","1","4","050",22200.00,,"12C101",0.00,"000000",0.00,"1","0","1","1","02","20","02","20","1","3",,"1L","0","ATLANT","E",80.00,"0863","1992",0.00,0.00,0.00,0.00,0.00,1.00,"PASCO","101",,,,"N",,,"TRUCK STOPPED THEN PROCEEDED SLOWLY OVER CROSSING AND WAS STRUCK BY TRAIN.*END*",,,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049201018",,,,,"92","04","CSX","049201018","X020",,"92","04","18",2.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"ATLANTA","ATLANTA","5750","13",62.00,"4","1","009","E","R664","1",3184.00,"1","Y","MAINLINE","1","0029.4","1","JTTX","964335","033","N",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,32.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,8000.00,3500.00,"H508",,0.00,0.00,0.00,0.00,"H508","1","1","009",11500.00,,"13C121",0.00,"000000",0.00,"1","0","1","1","02","14","02","14","1","3",,"1L","0","ATLANT","E",126.00,"0864","1992",0.00,0.00,0.00,0.00,0.00,0.00,"FULTON","121","00","00",,"N",,,"TRAVELING NORTH, TIE, FOUND 32ND & 33RD HC DERAILED, BOTH UPRIGHT, WITH W/E OF 33HC INTO END OF 34TH","G HEAD CAR LOAD OF CEMENT.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049205022",,,,,"92","04","CSX","049205022",,,"92","04","20",11.00,5.00,"PM","04",2.00,0.00,0.00,0.00,"FLORENCE","CAYCE","3620","45",62.00,"4","2","002","E","F750","2",3359.00,"1","Y","NORTH LEAD","1",,"2","CSXT","008641","001","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,91.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,10000.00,800.00,"H017",,0.00,0.00,0.00,0.00,"H017","2","1","002",19800.00,,"45C063",0.00,"000000",0.00,"1","0","1","0","11","50","11","50","1","3",,"1L","1","FLOREN","ENM",124.00,"0865","1992",0.00,0.00,0.00,0.00,0.00,0.00,"LEXINGTON","063",,,,"N",,,"TRAIN F75020 WHILE PULLING IN NO. 2 TRACK, WAS STRUCK BY THREE UNATTENDED SHUT DOWN ENGINES THAT ROL","LED OUT OF TRACK NO. 15.",,,,,,,,,,,,,,,,,,,,,,
,"92","04","CSX","049205022",,,,,"92","04","CSX","049205022",,,"92","04","20",11.00,5.00,"PM","04",0.00,0.00,0.00,0.00,"FLORENCE","CAYCE","3620","45",62.00,"4","2","002","E","LOCO","2",0.00,"8",,"NORTH LEAD","1",,"2","CSXT","005759","001",,,,,,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9000.00,0.00,"H017",,0.00,0.00,0.00,0.00,"H017","2","1","002",19800.00,,"45C063",0.00,"000000",0.00,,,,,,,,,"3","3",,"1L","1","FLOREN","N",124.00,"0866","1992",0.00,0.00,0.00,0.00,0.00,0.00,"LEXINGTON","063",,,,"N",,,"TRAIN F75020 WHILE PULLING IN NO. 2 TRACK, WAS STRUCK BY THREE UNATTENDED SHUT DOWN ENGINES THAT ROL","LED OUT OF TRACK NO. 15.",,,,,,,,,,,,,,,,,,,,,,
