"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"97","04","CSX","049705005",,,,,"97","04","CSX","049705005",,,"97","04","06",6.00,5.00,"AM","01",0.00,0.00,0.00,0.00,"FLORENCE","BENNETT YARD","388.9","45",60.00,"2","1","009","R","Q407","2",13610.00,"1","Y","MAIN 002","3",".","1","BN","332122","156","N","CPAA","205220","157","Y",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,0.00,87.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,10325.00,0.00,"E05C",,0.00,0.00,0.00,0.00,"E05C","1","3","009",10325.00,,"45C019",0.00,"000000",0.00,"1",,"1",,"08","20","08","20","1","3",,"1L",,"FLOREN","EI",179.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"CHARLESTON","019","0","00",,"N",,,"WHILE SHOVING TRAIN TO A STOP WITH SLUSHBUNCHEDHEAD END A MINIMUM BRAKE APPL. WAS MADE WITH ABV APPR","OX 2 SECS LATER EXPERIENCED UDA. FOUND 155TH AND 156TH CARS FROM HEAD DERAILED.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CSX","049706034",,,,,"97","04","CSX","049706034",,,"97","04","27",9.00,35.00,"PM","04",0.00,0.00,0.00,0.00,"JACKSONVILLE","WAYCROSS","587.0","13",68.00,"4","2","005","E",,"1",0.00,"6","N","BOWL           022","1","000000","2","SM","003030","002","N",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17145.00,0.00,"S099",,0.00,0.00,0.00,0.00,"S099","2","1","005",17145.00,,"13C299",0.00,"000000",0.00,,,,,,,,,"1","3",,"1L",,"JACKSO","L",45.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"WARE","299",,,,"N",,,"STALLED CAR SM 3030 WAS CORNERED BY TOE 2105.",,,,,,,,,,,,,,,,,,,,,,,
,"97","04","CSX","049712005",,,,,"97","04","CSX","049712005",,,"97","04","08",4.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"FLORIDA BU","MULBERRY","841.0","12",75.00,"4","1","007","E","O849","1",11300.00,"1","Y","WEST POLK STGE","1",".","4","CSXT","640219","047","Y",,,"000",,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,0.00,3.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,8623.00,4000.00,"T110",,0.00,0.00,0.00,0.00,"T110","4","1","007",12623.00,,"12C105",0.00,"000000",0.00,"1",,"1",,"04",,"04",,"1","3",,"1L",,,"E",96.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"POLK","105",,,,"N",,,"CREW PULLING LOADED TRAIN FROM MINE INTO STORAGE WHEN RAIL SPREAD UNDER CARS CAUSING DERAILMENT.",,,,,,,,,,,,,,,,,,,,,,,
,"97","04","CSX","049712006",,,,,"97","04","CSX","049712006",,,"97","04","08",2.00,50.00,"AM","12",0.00,0.00,0.00,0.00,"FLORIDA BU","YEOMAN","841.0","12",75.00,"4","1","002","E","Y304","1",0.00,"7","Y","YEOMAN         Y02","1",".","2","AGPX","095303","007","Y",,,"000",,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19505.00,1800.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","1","002",21305.00,,"12C057",0.00,"000000",0.00,"1",,"1","1","03","50","03","50","1","3",,"1L",,,"L",92.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"HILLSBOROUGH","057",,,,"N",,,"Y304 WENT TO SHOVE CARS IN TRK3 - DIDN'T CHECK BOTH ENDS XOVER - RAN INTO AUTO RACKS IN Y02.",,,,,,,,,,,,,,,,,,,,,,,
,"97","04","CSX","049712025",,,,,"97","04","CSX","049712025",,,"97","04","24",3.00,55.00,"AM","04",1.00,0.00,0.00,0.00,"FLORIDA BU","TAMPA","841.0","12",68.00,"4","1","005","E","Y304","1",0.00,"7","Y","N E TRACK 012","1",,"2","TOE","004056","071","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61938.00,2800.00,"H306",,0.00,1.00,0.00,1.00,"H306","2","1","005",85938.00,,"12C057",1.00,"000000",0.00,"1",,"1","1","04","55","04","55","1","3",,"1L",,,"KL",193.00,,"1997",0.00,1.00,0.00,0.00,0.00,0.00,"HILLSBOROUGH","057","0","00",,"N",,,"Y304 SHOVING TRACK 12 FROM SOUTH END SHOVED TRACK OUT N E INTO SIDE OF Y301 ON LEAD N E YARD DERAILI","NG 3 LOAD AUTOS ON LEAD. Y304/23 SIDESWIPED Y301/23.  AUTORACK STRUCK VEH. INJURING EMPLOYEE.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CSO","97096",,,,,"97","04","CSO","97096",,,"97","04","08",3.00,20.00,"PM","01",1.00,1.00,1.00,0.00,"SYSTEM","HARTFORD","0.5","09",50.00,"2","1","004","E","CSO1","2",0.00,"7","Y","YARD","1",,"2","CSYX","013432","012","Y",,,"000",,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,42931.00,4000.00,"T221",,0.00,0.00,0.00,0.00,"T221","2","1","004",46931.00,,"09C003",0.00,"000000",0.00,"1","0","1","0","07","50","07","50","1","1",,"3L",,"SYSTEM","L",319.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"HARTFORD","003","00","00",,"N",,,"SWITCHER SHOVING 33 CARS TO PLACE ON TRACK FOR STORAGE.  CONDUCTOR ON POINT.  ENGINEER SAW CARS DERA","ILED WHEN HE CAME AROUND CURVE ON YARD TRACK AND STOPPED.  ONE HAZMAT CAR LEAKING EPA AND EMERGENCY","CREW CALLED.  CAR OF ARGON VENTED TO ATMOSPHERE.  BALANCE OF CARS GRAIN, BEER AND PAPER, ALL CARS RE","RAILED BY CONTRACTOR.",,,,,,,,,,,,,,,,,,,,
,"97","04","CSX","049701008",,,,,"97","04","CSX","049701008",,,"97","04","05",9.00,45.00,"AM","12",0.00,0.00,0.00,0.00,"ATLANTA","TILFORD","865.0","13",68.00,"2","1","004","E",,"1",0.00,"6","Y","NE C13 C14 C13","1",,"2","CELX","013532","001","N",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18503.00,0.00,"H302",,0.00,0.00,0.00,0.00,"H302","2","1","004",18503.00,,"13C121",0.00,"000000",0.00,"1",,,,"02","45",,,"1","3",,"1L",,"ATLANT","B",106.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"FULTON","121",,,,"N",,,"CELX 13532 STOPPED ON SWITCH HANGING OUT OF C13.  LATER CRGX 8156 CUT OFF FOR C14, CORNERED THE CELE","X CAR.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CSX","049701018",,,,,"97","04","CSX","049701018",,,"97","04","17",12.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"ATLANTA","ATLANTA","865.0","13",50.00,"4","1","003","E","Y316","1",0.00,"7","Y","CLASS TRACK 005","1",,"2","CRYX","001299","013","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,87873.00,800.00,"T202",,0.00,0.00,0.00,0.00,"T202","2","1","003",88673.00,,"13C121",0.00,"000000",0.00,"1",,"1","1","02","15","02","15","1","3",,"1L",,"ATLANT","L",180.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"FULTON","121","0","00",,"N",,,"AND REALIZED CARS WERE ON GROUND AND STOPPED MOVEMENT.  CRYX 1299 WAS TURNED OVER ON LEFT SIDE.  CRY","X 1311 DERAILED ALL WHEELS.  TOLD ENGR TO PULL AHEAD.  THEY PULLED 2 CAR LENGTHS",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CSX","049701028",,,,,"97","04","CSX","049701028",,,"97","04","26",4.00,0.00,"AM","05",1.00,1.00,0.00,0.00,"ATLANTA","NEW ORLEANS","800.5","22",60.00,"4","3","003","E","Y304","1",0.00,"7","Y","SOUTH YARD 015","1",,"2","CSXT","502660","005","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,36045.00,250.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","003",37318.00,,"22C071",0.00,"000000",0.00,"1",,"1","1","03","01","03","01","1","5",,"1L",,"ATLANT","IKL",126.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"ORLEANS","071","0","00",,"N",,,"KICKED CARS IN SOUTH END S15, CAUSING NORTH END TO ROLL OUT INTO CUT ON NORTH END LEAD THAT WAS BEIN","G PULLED OUT OF TRACK S19.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CSX","049701028",,,,,"97","04","CSX","049701028",,,"97","04","26",4.00,0.00,"AM","05",0.00,0.00,0.00,0.00,"ATLANTA","NEW ORLEANS","800.5","22",60.00,"4","3","003","E",,"1",0.00,"7","N","SOUTH YARD     015","1",".","2","GATX","071051","001",,,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1023.00,0.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","003",37318.00,,"22C071",0.00,"000000",0.00,,,,,,,,,"3","5",,"1L",,"ATLANT","IKL",126.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"ORLEANS","071","0","00",,"N",,,"KICKED CARS IN SOUTH END S15, CAUSING NORTH END TO ROLL OUT INTO CUT ON NORTH END LEAD THAT WAS BEIN","G PULLED OUT OF TRACK S19.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CSX","049701029",,,,,"97","04","CSX","049701029",,,"97","04","24",3.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"ATLANTA","AUGUSTA","1.8","13",60.00,"4","1","010","R","K320","1",2771.00,"1","Y","BELT LINE AUGUSTA","1",".","1","CSXT","000076","002","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,89.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,10048.00,250.00,"T112",,0.00,0.00,0.00,0.00,"T112","1","1","010",10298.00,,"13C245",0.00,"000000",0.00,"1",,"1",,"03",,"03",,"1","3",,"1L",,"ATLANT","L",155.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"RICHMOND","245",,,,"N",,,"WHILE PULLING AROUND BELT AT 10 MPH, THE 2ND ENGINE DERAILED IN CURVE. THIS CAUSED NEXT 7 CARS TO DE","RAIL. ENGINE TRAVELED 1660' AFTER D/R TO POINT OF REST.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","70004",,,,,"97","04","CR","70004",,,"97","04","29",1.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"ALBANY","BRONX",,"36",50.00,"2","1","005","E","YAOP","3",354.00,"1","N","#6","1",,"2","SRN","005941","016","Y",,,"000",,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,18.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,11375.00,7000.00,"M503",,0.00,0.00,0.00,0.00,"M503","2","1","005",18375.00,,"36C005",0.00,"000000",0.00,"1","0","1","0","07","14","07","14","1","1","E","1L",,"ALBANY","L",208.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"BRONX","005",,,,"N",,,"WHILE PULLING 21 CARS INTO THE YARD FROM FRESH POND LONG ISLAND, SWITCH ON THE WEST END OF THE YARD","WAS THROWN UNDER MOVEMENT DERAILING 4 CARS.  702 CONVERTED TO M503 SWITCH THROWN UNDER MOVEMENT (VAN","DALISM).",,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","70005",,,,,"97","04","CR","70005",,,"97","04","27",2.00,5.00,"PM","01",0.00,0.00,0.00,0.00,"ALBANY","GANGMILLS",,"36",35.00,"2","1","006","E","WACG","3",1800.00,"1","Y","#6","1",,"2","BWCX","001431","017","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,7.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,15500.00,550.00,"T314",,0.00,0.00,0.00,0.00,"T314","2","1","006",16050.00,,"36C101",0.00,"000000",0.00,"1","0","1","1","05","40","05","40","1","1","E","1L",,"ALBANY","L",136.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"STEUBEN","101",,,,"N",,,"PULLING EAST WHEN THE 17TH CAR DERAILED ON 6 SWITCH AND DERAILED A CAR IN THE ADJACENT TRACK. CAUSE:","SWITCH POINT BROKEN UNDER MOVEMENT.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","704243",,,,,"97","04","CR","704243",,,"97","04","26",2.00,15.00,"AM","01",1.00,1.00,0.00,0.00,"PITTSBURGH","CONWAY","23.0","42",50.00,"4","1","005","E","YICE","4",2613.00,"7","Y","HUMP","1",,"2","CR","576836","006","N",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,6.00,0.00,0.00,5.00,0.00,2.00,0.00,0.00,3400.00,4500.00,"T311",,0.00,0.00,0.00,0.00,"T311","2","1","005",7900.00,,"42C007",0.00,"000000",0.00,"1",,"1",,"02","15","02","15","1","2","E","1L",,"PITTSB","L",173.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"BEAVER","007",,,,"N",,,"PULLING 28 CARS DERAILED 7 CARS AS FOLLOWS: CNA 598553, CR 277296 CR 576836, CR581937, CR 588604,HOK","X 111042,         NSHR 1303.... CAUSE:SWITCH GAPPED UNDER MOVEMENT..... .",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","704244",,,,,"97","04","CR","704244",,,"97","04","17",8.00,40.00,"PM","01",0.00,0.00,0.00,0.00,"PITTSBURGH","CONEMAUGH","270.5","42",45.00,"4","1","035","E","ALPI","4",3911.00,"1","Y","#3","2",,"1","HS","011342","058","N",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,66.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,30050.00,8116.00,"E05C",,0.00,0.00,0.00,0.00,"E05C","1","2","035",38166.00,,"42C021",0.00,"000000",0.00,"1",,"1",,"08",,"08",,"1","2","E","1L",,"PITTSB","G",279.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"CAMBRIA","021",,,,"N",,,"TRAVELING WEST #3 PGH LINE WHEN TRAIN HAD UNDESIRED EMERGENCY BRAKE APPLICATION.  CREW INSPECTED TRA","IN AND FOUND 58-59-60TH HEAD CARS DERAILED.  CARS DERAILED AS FOLLOWS:  HS 11342, SP 693510, GVSR 74","6037.  CAUSE:  BRAKE VALVE MALFUNCTION (UNDESIRED EMERGENCY).  CODE 405 TO E05C.",,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","704743",,,,,"97","04","CR","704743",,,"97","04","23",8.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"ALBANY","BUFFALO","435.","36",35.00,"4","1","010","E","NFBU","3",15421.00,"1","Y","5 MAIN","1",,"2","FTTX","970494","030","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.00,0.00,15.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,16100.00,83000.00,"E39C",,0.00,0.00,0.00,0.00,"E39C","2","1","010",99100.00,,"36C029",0.00,"000000",0.00,"1","0","1","0","10","50","10","50","1","1","E","1L",,"ALBANY","L",128.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"ERIE","029",,,,"N",,,"PULLING FROM SYRACUSE CONNECT TO N. FEED WHEN DERAILED. NINE LOADED CARS. CAUSE: OTHER COUPLER AND D","RAFT SYSTEM DEFECT-439-E39C.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","80001",,,,,"97","04","CR","80001",,,"97","04","09",1.00,5.00,"AM","01",0.00,0.00,0.00,0.00,"INDIANAPOLIS","AVON","10.0","18",28.00,"4","1","004","E","YSAV","3",130.00,"7","Y","YARD","1",,"2","CHTT","020110","001","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1800.00,9500.00,"T399",,0.00,0.00,0.00,0.00,"T399","2","1","004",11300.00,,"18C063",0.00,"000000",0.00,"1","0","1","1","02","35","02","35","1","4","E","1L",,"INDIAN","L",200.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"HENDRICKS","063",,,,"N",,,"HUMPING ASIN-8, 2 CUT, LAST CARS IN CUT. DERAILED AT BASE OF HUMP AND RERAILED, HUMP ENGINEER WENT O","VER HUMP AND DERAILED DUE TO PREVIOUSLY DERAILED CAR. CAR RERAILED SELT AND CONTINUED INTO TRACK 13.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","30002",,,,,"97","04","CR","30002",,,"97","04","19",10.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"DEARBORN","CLEVELAND","116.9","39",35.00,"4","1","008","R","PISE","4",12727.00,"1","Y","#2","1","027.6","1","TTZX","087284","068","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.00,0.00,59.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,14120.00,12000.00,"H504",,0.00,0.00,0.00,0.00,"H504","1","1","008",26120.00,,"39C035",0.00,"000000",0.00,"1","0","1","0","07","30","07","30","1","2","E","1L",,"DEARBO","G",310.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"CUYAHOGA","035",,,,"N",,,"PISE9 WAS TRAVELING WEST ON THE CLEVELAND LINE WITH A DEVERGING MOVE INTO KINSMAN CONNECTION AND DER","AILED TRAIN WAS MOVING AT 8 MPH USING THE DYNAMIC BRAKE. DERAILED 68TH THRU 72ND CARS. HULCHER CALLE","D AT 11 PM, ARRIVED 6 AM, COMPLETED 2:30 PM. CAUSE: BUFFING ACTION EXCESSIVE TTZX 87284 AND 4 OTHERS","DERAILED.",,,,,,,,,,,,,,,,,,,,
,"97","04","CR","30003",,,,,"97","04","CR","30003",,,"97","04","21",11.00,29.00,"AM","01",9.00,9.00,1.00,150.00,"DEARBORN","SANDUSKY","249","39",59.00,"2","2","036","E","ELBU","3",11617.00,"1","Y","#1","3","054.9","1","TTGX","974232","046","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,0.00,65.00,0.00,0.00,19.00,0.00,12.00,0.00,0.00,767800.00,400000.00,"H503",,0.00,0.00,0.00,0.00,"H503","1","3","036",1167800.00,,"39C043",0.00,"000000",0.00,"1","0","1","0","02","14","02","14","1","2","E","1L",,"DEARBO","G",113.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"ERIE","043","0","00",,"N",,,"PROCEEDING EAST ON #1 MAIN, CHICAGO LINE TRAIN (ELBU1) WENT INTO EMERGENCY. INSPECTED AND FOUND 31 C","ARS DERAILED.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","30004",,,,,"97","04","CR","30004",,,"97","04","30",10.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"DEARBORN","CLEVELAND","124.0","39",39.00,"4","2","005","E","ZWW3","3",13600.00,"1","Y","2 YARD - #5 SOUTH","1",,"2","CR","494093","082","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,13000.00,1200.00,"T202",,0.00,0.00,0.00,0.00,"T202","2","1","005",14200.00,,"39C035",0.00,"000000",0.00,"1","0","1","0","02","50","02","50","1","2","E","1L",,"DEARBO","L",161.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"CUYAHOGA","035",,,,"N",,,"TRAIN - ZWW316 WHILE DEPARTING OFF #5 SOUTH, 82ND THRU 98TH CARS DERAILED. CAUSE: 131 CONVERTED TO T","202 BROKEN RAIL. CR 494093 AND 7 OTHERS. WRECKING COST $1500.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","30005",,,,,"97","04","CR","30005",,,"97","04","30",4.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"DEARBORN","WALBRIDGE",,"39",60.00,"2","2","004","E","YDTO","3",4500.00,"7","Y","#310","1",,"2","ECXX","093299","037","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,0.00,48.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,20000.00,2000.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","1","004",22000.00,,"39C123",0.00,"000000",0.00,"1","0","1","0","02","30","02","30","1","2","E","1L",,"DEARBO","L",260.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"OTTAWA","123",,,,"N",,,"TRAIN YDTO30 SHOVING OUT OF 301 LEAD WAS LINED FOR 302, RAN THROUGH SWITCH CAUSING 37 - 38 - 39 CARS","FROM ENGINE TO DERAIL. HULCHER CALLED AT 2:15 PM, ARRIVED AT 4:35 PM, RR COMPLETED 7:15 PM. CAUSE:","561 CONVERTED TO H702 - RUN THROUGH SWITCH. DERAILED 3 CARS.",,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","70001",,,,,"97","04","CR","70001",,,"97","04","01",3.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"ALBANY","SELKIRK","YARD","36",40.00,"2","1","003","E","YASE","3",3526.00,"7","Y","YARD","1",,"2","CP","208569","028","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,35.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,3050.00,7000.00,"E45C",,0.00,0.00,0.00,0.00,"E45C","2","1","003",10050.00,,"36C001",0.00,"000000",0.00,"1","0","1",,,"59",,"59","1","1","E","1L",,"ALBANY","L",145.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"ALBANY","001",,,,"N",,,"CREW OF TRAIN - YASE23 PULLED OFF C-45 AND DERAILED SIX CARS. THE POSITION OF THE CARS INVOLVED WERE","28TH THRU 33RD, AND ALL THE CARS WERE EMPTY.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","70002",,,,,"97","04","CR","70002",,,"97","04","07",11.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"ALBANY","BRONX",,"36",35.00,"4","1","003","E","YAOP","3",0.00,"1","Y","#18","1",,"4","GACX","256939","011","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,7.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,13500.00,0.00,"M201",,0.00,0.00,0.00,0.00,"M201","4","1","003",13500.00,,"36C005",0.00,"000000",0.00,"1","0","1","1","08","29","08","29","1","1","E","1L",,"ALBANY","G",160.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"BRONX","005",,,,"N",,,"WHILE PULLING ONTO TRACK EIGHTEEN TO SET OUT AN EMPTY ON THE WEST END GACX 246939 ROCKED OFF DUE TO","UNBALANCED LADING. ALSO DERAILED GACX 247133 AND GFPX 10950.",,,,,,,,,,,,,,,,,,,,,,
,"97","04","CR","10001",,,,,"97","04","CR","10001",,,"97","04","13",3.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"PHILADELPHIA","SOUTH KEARNY",,"34",55.00,"2","1","005","E","YPEK","3",0.00,"8","N","YARD","1",,"2","CR","005577","001",,,,"000",,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29000.00,200.00,"H999",,0.00,0.00,0.00,0.00,"H999","2","1","005",29200.00,,"34C013",0.00,"000000",0.00,"1","0","1","0","08",,"80",,"1","1","E","1L",,"PHILAD","L",203.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"ESSEX","013",,,,"N",,,"EXC CREW MAKING UP 15 UNTI LITE FOR CHGO, DERAILED CR 5577 WHEN PART OF CONSIST (9 LOCOS) ON #1 RELA","Y RAN INTO 6 LOCOMOTIVES STANDING #2 RELAY CAUSING FUEL TANK TO LEAK FROM CR 5577. CREW OUT OF SERVI","CE.",,,,,,,,,,,,,,,,,,,,,
